store_id,date,target_price
STORE_28,09/02/21,2.99
STORE_28,10/02/21,2.96
STORE_28,11/02/21,2.12
STORE_28,12/02/21,3.31
STORE_28,13/02/21,3.17
STORE_28,14/02/21,3.24
STORE_28,15/02/21,2.88
STORE_28,16/02/21,2.86
STORE_28,17/02/21,2.63
STORE_28,18/02/21,0
STORE_28,19/02/21,3.38
STORE_28,20/02/21,0
STORE_28,21/02/21,3.06
STORE_28,22/02/21,2.9
STORE_28,23/02/21,2.68
STORE_28,24/02/21,2.79
STORE_28,25/02/21,0
STORE_28,26/02/21,0
STORE_29,01/01/21,3.49
STORE_29,02/01/21,3.35
STORE_29,03/01/21,2.82
STORE_29,04/01/21,2.64
STORE_29,05/01/21,0
STORE_29,06/01/21,0
STORE_29,07/01/21,2.84
STORE_29,08/01/21,3.16
STORE_29,09/01/21,2.83
STORE_29,10/01/21,3.1
STORE_29,11/01/21,3.16
STORE_29,12/01/21,0
STORE_29,13/01/21,0
STORE_29,14/01/21,3.39
STORE_29,15/01/21,2.84
STORE_29,16/01/21,2.96
STORE_29,17/01/21,2.65
STORE_29,18/01/21,2.93
STORE_29,19/01/21,3.01
STORE_29,20/01/21,0
STORE_29,21/01/21,2.85
STORE_29,22/01/21,3.31
STORE_29,23/01/21,3.27
STORE_29,24/01/21,3.12
STORE_29,25/01/21,0
STORE_29,26/01/21,0
STORE_29,27/01/21,2.88
STORE_29,28/01/21,3.39
STORE_29,29/01/21,2.46
STORE_29,30/01/21,0
STORE_29,31/01/21,0
STORE_29,01/02/21,2.86
STORE_29,02/02/21,3.29
STORE_29,03/02/21,2.29
STORE_29,04/02/21,2.94
STORE_29,05/02/21,3.26
STORE_29,06/02/21,3.29
STORE_29,07/02/21,2.84
STORE_29,08/02/21,2.8
STORE_29,09/02/21,0
STORE_29,10/02/21,0
STORE_29,11/02/21,3.02
STORE_29,12/02/21,1.86
STORE_29,13/02/21,2.66
STORE_29,14/02/21,2.74
STORE_29,15/02/21,0
STORE_29,16/02/21,2.57
STORE_29,17/02/21,0
STORE_29,18/02/21,2.95
STORE_29,19/02/21,2.61
STORE_29,20/02/21,3.19
STORE_29,21/02/21,2.88
STORE_29,22/02/21,0
STORE_29,23/02/21,2.81
STORE_29,24/02/21,2.83
STORE_29,25/02/21,0
STORE_29,26/02/21,0
STORE_3,01/01/21,0
STORE_3,02/01/21,0
STORE_3,03/01/21,2.59
STORE_3,04/01/21,2.9
STORE_3,05/01/21,0
STORE_3,06/01/21,2.39
STORE_3,07/01/21,2.92
STORE_3,08/01/21,2.83
STORE_3,09/01/21,3.04
STORE_3,10/01/21,3.22
STORE_3,11/01/21,0
STORE_3,12/01/21,2.92
STORE_3,13/01/21,3.24
STORE_3,14/01/21,0
STORE_3,15/01/21,3.14
STORE_3,16/01/21,2.83
STORE_3,17/01/21,2.7
STORE_3,18/01/21,0
STORE_3,19/01/21,2.77
STORE_3,20/01/21,3.1
STORE_3,21/01/21,3.23
STORE_3,22/01/21,3.1
STORE_3,23/01/21,2.84
STORE_3,24/01/21,3.54
STORE_3,24/01/21,3.54
STORE_3,25/01/21,3.46
STORE_3,26/01/21,0
STORE_3,27/01/21,2.75
STORE_3,28/01/21,3.04
STORE_3,29/01/21,0
STORE_3,30/01/21,3.1
STORE_3,31/01/21,3.17
STORE_3,01/02/21,2.94
STORE_3,02/02/21,3.14
STORE_3,03/02/21,3.46
STORE_3,04/02/21,2.93
STORE_3,05/02/21,3.04
STORE_3,06/02/21,3.08
STORE_3,07/02/21,3.09
STORE_3,08/02/21,2.58
STORE_3,09/02/21,0
STORE_3,10/02/21,2.69
STORE_3,11/02/21,0
STORE_3,12/02/21,3.17
STORE_3,13/02/21,2.84
STORE_3,14/02/21,3.41
STORE_3,15/02/21,2.96
STORE_3,16/02/21,3.01
STORE_3,17/02/21,2.94
STORE_3,18/02/21,3.04
STORE_3,19/02/21,3.21
STORE_3,20/02/21,0
STORE_3,21/02/21,0
STORE_3,22/02/21,3.46
STORE_3,23/02/21,0
STORE_3,24/02/21,3.02
STORE_3,25/02/21,2.92
STORE_3,26/02/21,2.69
STORE_30,01/01/21,3.45
STORE_30,02/01/21,3.14
STORE_30,03/01/21,2.91
STORE_30,04/01/21,2.95
STORE_30,05/01/21,0
STORE_30,06/01/21,3.15
STORE_30,07/01/21,0
STORE_30,08/01/21,0
STORE_30,09/01/21,3.31
STORE_30,10/01/21,2.54
STORE_30,11/01/21,2.95
STORE_30,12/01/21,2.15
STORE_30,13/01/21,2.84
STORE_30,14/01/21,3.25
STORE_30,15/01/21,3.41
STORE_30,16/01/21,3.18
STORE_30,17/01/21,0
STORE_30,18/01/21,2.49
STORE_30,19/01/21,0
STORE_30,20/01/21,3.44
STORE_30,21/01/21,0
STORE_30,22/01/21,2.96
STORE_30,23/01/21,2.76
STORE_30,24/01/21,0
STORE_30,25/01/21,2.86
STORE_30,26/01/21,2.8
STORE_30,27/01/21,3.29
STORE_30,28/01/21,3.06
STORE_30,29/01/21,3.31
STORE_30,30/01/21,2.58
STORE_30,31/01/21,0
STORE_30,01/02/21,3.01
STORE_30,02/02/21,3.55
STORE_30,03/02/21,2.98
STORE_30,04/02/21,0
STORE_30,05/02/21,3.39
STORE_30,06/02/21,2.96
STORE_30,07/02/21,2.35
STORE_30,08/02/21,0
STORE_30,09/02/21,3.07
STORE_30,10/02/21,3.32
STORE_30,11/02/21,1.92
STORE_30,12/02/21,3.34
STORE_30,13/02/21,2.86
STORE_30,14/02/21,3.58
STORE_30,15/02/21,2.48
STORE_30,16/02/21,3.16
STORE_30,17/02/21,3.12
STORE_30,18/02/21,2.87
STORE_30,19/02/21,0
STORE_30,20/02/21,2.89
STORE_30,21/02/21,2.9
STORE_30,22/02/21,2.62
STORE_30,23/02/21,3.3
STORE_30,24/02/21,0
STORE_30,25/02/21,3.31
STORE_30,26/02/21,2.46
STORE_31,01/01/21,2.95
STORE_31,02/01/21,2.95
STORE_31,03/01/21,3
STORE_31,04/01/21,3.29
STORE_31,05/01/21,2.94
STORE_31,06/01/21,2.86
STORE_31,07/01/21,2.94
STORE_31,08/01/21,3.29
STORE_31,09/01/21,2.64
STORE_31,10/01/21,2.69
STORE_31,11/01/21,2.41
STORE_31,12/01/21,0
STORE_31,13/01/21,2.65
STORE_31,14/01/21,2.43
STORE_31,15/01/21,2.76
STORE_31,16/01/21,2.82
STORE_31,17/01/21,3.44
STORE_31,18/01/21,0
STORE_31,19/01/21,3.09
STORE_31,20/01/21,2.46
STORE_31,21/01/21,3.06
STORE_31,22/01/21,2.51
STORE_31,23/01/21,2.91
STORE_31,24/01/21,2.77
STORE_31,25/01/21,3.02
STORE_31,26/01/21,3.19
STORE_31,27/01/21,2.6
STORE_31,28/01/21,0
STORE_31,29/01/21,3.06
STORE_31,30/01/21,3.21
STORE_31,31/01/21,3.43
STORE_31,01/02/21,2.86
STORE_31,02/02/21,2.55
STORE_31,03/02/21,3.06
STORE_31,04/02/21,2.76
STORE_31,05/02/21,2.72
STORE_31,06/02/21,3.42
STORE_31,07/02/21,3.19
STORE_31,08/02/21,0
STORE_31,08/02/21,0
STORE_31,09/02/21,2.99
STORE_31,10/02/21,2.97
STORE_31,11/02/21,3.05
STORE_31,12/02/21,2.88
STORE_31,13/02/21,2.43
STORE_31,14/02/21,2.71
STORE_31,15/02/21,2.84
STORE_31,16/02/21,3.01
STORE_31,17/02/21,2.68
STORE_31,18/02/21,3.06
STORE_31,19/02/21,2.89
STORE_31,20/02/21,0
STORE_31,21/02/21,2.62
STORE_31,22/02/21,0
STORE_31,23/02/21,0
STORE_31,24/02/21,3.24
STORE_31,25/02/21,0
STORE_31,25/02/21,0
STORE_31,26/02/21,3.19
STORE_32,01/01/21,3.11
STORE_32,02/01/21,2.47
STORE_32,03/01/21,2.92
STORE_32,04/01/21,0
STORE_32,05/01/21,0
STORE_32,06/01/21,3
STORE_32,07/01/21,3.38
STORE_32,08/01/21,2.69
STORE_32,09/01/21,2.97
STORE_32,10/01/21,0
STORE_32,11/01/21,0
STORE_32,12/01/21,3.06
STORE_32,13/01/21,3.44
STORE_32,14/01/21,2.69
STORE_32,15/01/21,2.21
STORE_32,16/01/21,0
STORE_32,17/01/21,0
STORE_32,18/01/21,3.34
STORE_32,19/01/21,0
STORE_32,20/01/21,0
STORE_32,21/01/21,0
STORE_32,22/01/21,2.66
STORE_32,23/01/21,3.03
STORE_32,24/01/21,3.18
STORE_32,25/01/21,2.77
STORE_32,26/01/21,2.89
STORE_32,27/01/21,3.09
STORE_32,28/01/21,3.4
STORE_32,29/01/21,0
STORE_32,30/01/21,2.87
STORE_32,31/01/21,0
STORE_32,01/02/21,3.35
STORE_32,02/02/21,0
STORE_32,02/02/21,0
STORE_32,03/02/21,2.91
STORE_32,04/02/21,2.81
STORE_32,05/02/21,2.94
STORE_32,06/02/21,3.06
STORE_32,07/02/21,3.31
STORE_32,08/02/21,2.36
STORE_32,09/02/21,3.17
STORE_32,10/02/21,2.73
STORE_32,11/02/21,3.18
STORE_32,12/02/21,3.37
STORE_32,13/02/21,3.3
STORE_32,14/02/21,3.05
STORE_32,15/02/21,0
STORE_32,16/02/21,0
STORE_32,17/02/21,2.98
STORE_32,18/02/21,3.46
STORE_32,19/02/21,2.76
STORE_32,20/02/21,0
STORE_32,21/02/21,2.89
STORE_32,22/02/21,0
STORE_32,23/02/21,3.12
STORE_32,24/02/21,2.92
STORE_32,25/02/21,3
STORE_32,26/02/21,0
STORE_33,01/01/21,2.45
STORE_33,02/01/21,3.06
STORE_33,03/01/21,3.13
STORE_33,04/01/21,0
STORE_33,05/01/21,2.96
STORE_33,06/01/21,2.58
STORE_33,07/01/21,2.77
STORE_33,08/01/21,3.16
STORE_33,09/01/21,0
STORE_33,10/01/21,3.08
STORE_33,11/01/21,2.89
STORE_33,12/01/21,3.56
STORE_33,13/01/21,3.52
STORE_33,14/01/21,2.72
STORE_33,15/01/21,3.27
STORE_33,16/01/21,0
STORE_33,17/01/21,0
STORE_33,18/01/21,2.74
STORE_33,19/01/21,3.49
STORE_33,20/01/21,3.35
STORE_33,21/01/21,2.56
STORE_33,22/01/21,3.42
STORE_33,23/01/21,2.99
STORE_33,24/01/21,2.82
STORE_33,25/01/21,0
STORE_33,26/01/21,3.28
STORE_33,27/01/21,3.12
STORE_33,28/01/21,2.74
STORE_33,29/01/21,2.76
STORE_33,30/01/21,2.88
STORE_33,31/01/21,2.85
STORE_33,01/02/21,0
STORE_33,02/02/21,3.11
STORE_33,03/02/21,2.81
STORE_33,04/02/21,0
STORE_33,05/02/21,2.6
STORE_33,06/02/21,0
STORE_33,07/02/21,2.7
STORE_33,08/02/21,3.03
STORE_33,09/02/21,2.47
STORE_33,10/02/21,3.12
STORE_33,11/02/21,0
STORE_33,12/02/21,2.6
STORE_33,13/02/21,3.16
STORE_33,14/02/21,3.08
STORE_33,15/02/21,0
STORE_33,16/02/21,2.96
STORE_33,17/02/21,3.08
STORE_33,18/02/21,3.05
STORE_33,19/02/21,3.17
STORE_33,20/02/21,2.75
STORE_33,21/02/21,3.06
STORE_33,22/02/21,3.24
STORE_33,23/02/21,3.35
STORE_33,23/02/21,3.35
STORE_33,24/02/21,3.15
STORE_33,25/02/21,2.66
STORE_33,25/02/21,2.66
STORE_33,26/02/21,2.53
STORE_34,01/01/21,3.12
STORE_34,02/01/21,0
STORE_34,03/01/21,0
STORE_34,04/01/21,2.91
STORE_34,05/01/21,3.3
STORE_34,06/01/21,3.64
STORE_34,07/01/21,2.98
STORE_34,08/01/21,2.97
STORE_34,09/01/21,3.3
STORE_34,10/01/21,3.32
STORE_34,11/01/21,3.51
STORE_34,12/01/21,3.06
STORE_34,13/01/21,2.81
STORE_34,14/01/21,3
STORE_34,15/01/21,2.81
STORE_34,16/01/21,3.07
STORE_34,17/01/21,2.74
STORE_34,18/01/21,3.27
STORE_34,19/01/21,3.21
STORE_34,20/01/21,3.04
STORE_34,21/01/21,3.01
STORE_34,22/01/21,2.94
STORE_34,23/01/21,0
STORE_34,24/01/21,3.36
STORE_34,25/01/21,0
STORE_34,26/01/21,2.74
STORE_34,27/01/21,2.65
STORE_34,28/01/21,3.09
STORE_34,29/01/21,2.81
STORE_34,30/01/21,3.14
STORE_34,31/01/21,2.88
STORE_34,01/02/21,3.23
STORE_34,02/02/21,3.06
STORE_34,03/02/21,0
STORE_34,04/02/21,2.33
STORE_34,05/02/21,2.93
STORE_34,06/02/21,3.67
STORE_34,07/02/21,2.25
STORE_34,08/02/21,3.25
STORE_34,09/02/21,3.13
STORE_34,10/02/21,3.39
STORE_34,11/02/21,2.95
STORE_34,12/02/21,0
STORE_34,13/02/21,3.37
STORE_34,14/02/21,3.06
STORE_34,15/02/21,2.65
STORE_34,16/02/21,3.27
STORE_34,17/02/21,2.71
STORE_34,18/02/21,2.96
STORE_34,19/02/21,3.28
STORE_34,20/02/21,3.33
STORE_34,21/02/21,2.9
STORE_34,22/02/21,3.19
STORE_34,23/02/21,0
STORE_34,24/02/21,2.86
STORE_34,25/02/21,3.44
STORE_34,26/02/21,0
STORE_35,01/01/21,3.2
STORE_35,02/01/21,2.96
STORE_35,03/01/21,3.25
STORE_35,04/01/21,2.99
STORE_35,05/01/21,3.05
STORE_35,06/01/21,3.03
STORE_35,07/01/21,2.77
STORE_35,08/01/21,3.22
STORE_35,09/01/21,2.68
STORE_35,10/01/21,3.23
STORE_35,11/01/21,0
STORE_35,12/01/21,2.78
STORE_35,13/01/21,0
STORE_35,14/01/21,2.95
STORE_35,15/01/21,0
STORE_35,16/01/21,3.25
STORE_35,17/01/21,3.39
STORE_35,18/01/21,2.55
STORE_35,19/01/21,3.3
STORE_35,20/01/21,2.86
STORE_35,21/01/21,0
STORE_35,22/01/21,2.97
STORE_35,23/01/21,2.87
STORE_35,24/01/21,2.73
STORE_35,25/01/21,3.08
STORE_35,26/01/21,3.24
STORE_35,27/01/21,2.62
STORE_35,28/01/21,0
STORE_35,29/01/21,2.81
STORE_35,30/01/21,3.33
STORE_35,31/01/21,0
STORE_35,01/02/21,0
STORE_35,02/02/21,0
STORE_35,03/02/21,0
STORE_35,04/02/21,3.05
STORE_35,05/02/21,0
STORE_35,06/02/21,3.15
STORE_35,07/02/21,3.47
STORE_35,08/02/21,3.48
STORE_35,09/02/21,3.25
STORE_35,10/02/21,2.7
STORE_35,11/02/21,0
STORE_35,12/02/21,3.1
STORE_35,13/02/21,3.37
STORE_35,14/02/21,2.95
STORE_35,15/02/21,3
STORE_35,16/02/21,2.8
STORE_35,17/02/21,3.2
STORE_35,18/02/21,2.94
STORE_35,19/02/21,3.06
STORE_35,20/02/21,2.86
STORE_35,21/02/21,3.01
STORE_35,22/02/21,2.68
STORE_35,23/02/21,3.05
STORE_35,24/02/21,2.82
STORE_35,25/02/21,3.21
STORE_35,26/02/21,0
STORE_36,01/01/21,3.25
STORE_36,02/01/21,0
STORE_36,03/01/21,2.89
STORE_36,04/01/21,2.52
STORE_36,05/01/21,0
STORE_36,06/01/21,0
STORE_36,07/01/21,2.64
STORE_36,08/01/21,3.33
STORE_36,09/01/21,3.26
STORE_36,10/01/21,2.54
STORE_36,11/01/21,0
STORE_36,12/01/21,3.14
STORE_36,13/01/21,0
STORE_36,14/01/21,2.51
STORE_36,15/01/21,3.08
STORE_36,16/01/21,0
STORE_36,17/01/21,3.36
STORE_36,18/01/21,2.94
STORE_36,19/01/21,3.11
STORE_36,20/01/21,0
STORE_36,20/01/21,0
STORE_36,21/01/21,3.2
STORE_36,22/01/21,0
STORE_36,23/01/21,3.2
STORE_36,24/01/21,3.36
STORE_36,25/01/21,0
STORE_36,25/01/21,0
STORE_36,26/01/21,3.48
STORE_36,27/01/21,2.84
STORE_36,28/01/21,3.17
STORE_36,29/01/21,3.24
STORE_36,30/01/21,3.18
STORE_36,31/01/21,3.23
STORE_36,01/02/21,0
STORE_36,02/02/21,2.84
STORE_36,03/02/21,3.06
STORE_36,04/02/21,3.25
STORE_36,05/02/21,3.14
STORE_36,06/02/21,0
STORE_36,07/02/21,2.74
STORE_36,08/02/21,2.88
STORE_36,09/02/21,2.94
STORE_36,10/02/21,3.05
STORE_36,11/02/21,2.71
STORE_36,12/02/21,3.24
STORE_36,13/02/21,2.44
STORE_36,14/02/21,3.16
STORE_36,15/02/21,3.15
STORE_36,16/02/21,0
STORE_36,17/02/21,2.08
STORE_36,18/02/21,2.6
STORE_36,19/02/21,2.89
STORE_36,20/02/21,3.05
STORE_36,21/02/21,2.98
STORE_36,22/02/21,2.76
STORE_36,23/02/21,3.38
STORE_36,24/02/21,0
STORE_36,25/02/21,0
STORE_36,26/02/21,2.7
STORE_37,01/01/21,3.02
STORE_37,02/01/21,3.38
STORE_37,03/01/21,3.01
STORE_37,04/01/21,2.99
STORE_37,05/01/21,0
STORE_37,06/01/21,3.04
STORE_37,07/01/21,0
STORE_37,08/01/21,0
STORE_37,09/01/21,0
STORE_37,10/01/21,3.19
STORE_37,11/01/21,3.64
STORE_37,12/01/21,0
STORE_37,13/01/21,2.93
STORE_37,14/01/21,2.72
STORE_37,15/01/21,0
STORE_37,16/01/21,2.65
STORE_37,17/01/21,3.63
STORE_37,18/01/21,2.99
STORE_37,19/01/21,3.24
STORE_37,20/01/21,3.29
STORE_37,21/01/21,3.32
STORE_37,22/01/21,3.76
STORE_37,23/01/21,2.97
STORE_37,24/01/21,2.95
STORE_37,25/01/21,3.05
STORE_37,26/01/21,0
STORE_37,27/01/21,3.05
STORE_37,28/01/21,2.92
STORE_37,29/01/21,2.79
STORE_37,30/01/21,0
STORE_37,31/01/21,3.08
STORE_37,01/02/21,2.7
STORE_37,01/02/21,2.7
STORE_37,02/02/21,0
STORE_37,03/02/21,3.03
STORE_37,04/02/21,3.35
STORE_37,05/02/21,3.2
STORE_37,06/02/21,2.99
STORE_37,07/02/21,3.12
STORE_37,08/02/21,2.51
STORE_37,09/02/21,2.79
STORE_37,10/02/21,3.5
STORE_37,11/02/21,0
STORE_37,12/02/21,2.79
STORE_37,13/02/21,3.53
STORE_37,14/02/21,2.78
STORE_37,15/02/21,2.75
STORE_37,16/02/21,0
STORE_37,17/02/21,3.39
STORE_37,18/02/21,2.82
STORE_37,19/02/21,2.99
STORE_37,20/02/21,2.9
STORE_37,21/02/21,3.15
STORE_37,22/02/21,3.47
STORE_37,23/02/21,3.16
STORE_37,24/02/21,2.97
STORE_37,25/02/21,2.6
STORE_37,26/02/21,3.23
STORE_38,01/01/21,2.63
STORE_38,02/01/21,2.94
STORE_38,03/01/21,0
STORE_38,04/01/21,3.24
STORE_38,05/01/21,3.25
STORE_38,06/01/21,3.21
STORE_38,06/01/21,3.21
STORE_38,07/01/21,3.04
STORE_38,08/01/21,3.09
STORE_38,09/01/21,3.03
STORE_38,10/01/21,0
STORE_38,11/01/21,0
STORE_38,12/01/21,3.04
STORE_38,12/01/21,3.04
