store_id,date,target_price
STORE_86,07/02/21,3.1
STORE_86,08/02/21,2.56
STORE_86,09/02/21,3.04
STORE_86,10/02/21,0
STORE_86,11/02/21,2.74
STORE_86,12/02/21,2.54
STORE_86,13/02/21,0
STORE_86,14/02/21,0
STORE_86,15/02/21,2.88
STORE_86,16/02/21,3.31
STORE_86,17/02/21,0
STORE_86,18/02/21,3.41
STORE_86,19/02/21,3.29
STORE_86,20/02/21,2.93
STORE_86,21/02/21,2.84
STORE_86,22/02/21,3.02
STORE_86,23/02/21,0
STORE_86,24/02/21,2.74
STORE_86,25/02/21,3.1
STORE_86,26/02/21,3.31
STORE_87,01/01/21,3.34
STORE_87,02/01/21,3.19
STORE_87,03/01/21,0
STORE_87,04/01/21,2.93
STORE_87,05/01/21,2.98
STORE_87,06/01/21,2.44
STORE_87,07/01/21,2.73
STORE_87,08/01/21,3.43
STORE_87,09/01/21,0
STORE_87,10/01/21,2.56
STORE_87,11/01/21,3.15
STORE_87,12/01/21,3.36
STORE_87,13/01/21,2.47
STORE_87,14/01/21,2.95
STORE_87,15/01/21,2.74
STORE_87,16/01/21,2.76
STORE_87,17/01/21,2.71
STORE_87,18/01/21,3.07
STORE_87,19/01/21,0
STORE_87,20/01/21,3.42
STORE_87,21/01/21,0
STORE_87,22/01/21,3.45
STORE_87,23/01/21,3.01
STORE_87,24/01/21,3.03
STORE_87,25/01/21,0
STORE_87,26/01/21,3.13
STORE_87,27/01/21,3.42
STORE_87,28/01/21,2.73
STORE_87,29/01/21,3.34
STORE_87,30/01/21,2.79
STORE_87,31/01/21,2.86
STORE_87,01/02/21,3.08
STORE_87,02/02/21,2.99
STORE_87,03/02/21,2.97
STORE_87,04/02/21,0
STORE_87,05/02/21,3.61
STORE_87,06/02/21,0
STORE_87,07/02/21,2.67
STORE_87,08/02/21,2.63
STORE_87,09/02/21,2.91
STORE_87,10/02/21,3.57
STORE_87,11/02/21,3.77
STORE_87,12/02/21,3.29
STORE_87,13/02/21,2.63
STORE_87,14/02/21,2.72
STORE_87,15/02/21,0
STORE_87,16/02/21,2.73
STORE_87,17/02/21,2.28
STORE_87,18/02/21,3.17
STORE_87,19/02/21,2.81
STORE_87,20/02/21,3.56
STORE_87,21/02/21,3.12
STORE_87,22/02/21,3.22
STORE_87,23/02/21,2.46
STORE_87,24/02/21,2.85
STORE_87,25/02/21,2.63
STORE_87,26/02/21,2.51
STORE_88,01/01/21,3.17
STORE_88,02/01/21,3.02
STORE_88,03/01/21,2.54
STORE_88,04/01/21,0
STORE_88,05/01/21,3.19
STORE_88,06/01/21,2.81
STORE_88,07/01/21,3.17
STORE_88,08/01/21,0
STORE_88,09/01/21,2.82
STORE_88,10/01/21,2.78
STORE_88,11/01/21,3.21
STORE_88,12/01/21,3.1
STORE_88,13/01/21,2.55
STORE_88,14/01/21,3.23
STORE_88,15/01/21,2.62
STORE_88,16/01/21,2.84
STORE_88,17/01/21,3.25
STORE_88,18/01/21,2.95
STORE_88,19/01/21,3.27
STORE_88,20/01/21,3.57
STORE_88,21/01/21,2.78
STORE_88,22/01/21,3.18
STORE_88,23/01/21,3.26
STORE_88,24/01/21,3.38
STORE_88,25/01/21,3.04
STORE_88,26/01/21,2.73
STORE_88,27/01/21,0
STORE_88,28/01/21,3.22
STORE_88,29/01/21,3.31
STORE_88,30/01/21,3.3
STORE_88,31/01/21,3.2
STORE_88,01/02/21,0
STORE_88,02/02/21,3.29
STORE_88,03/02/21,0
STORE_88,04/02/21,3.23
STORE_88,05/02/21,0
STORE_88,06/02/21,2.66
STORE_88,07/02/21,2.57
STORE_88,08/02/21,2.44
STORE_88,09/02/21,3.27
STORE_88,10/02/21,2.59
STORE_88,11/02/21,3.1
STORE_88,12/02/21,3.45
STORE_88,13/02/21,2.66
STORE_88,14/02/21,3.19
STORE_88,15/02/21,2.66
STORE_88,16/02/21,2.83
STORE_88,17/02/21,2.71
STORE_88,18/02/21,2.78
STORE_88,19/02/21,3.19
STORE_88,20/02/21,0
STORE_88,21/02/21,0
STORE_88,22/02/21,2.61
STORE_88,23/02/21,3.41
STORE_88,24/02/21,2.52
STORE_88,25/02/21,3.44
STORE_88,26/02/21,0
STORE_89,01/01/21,3.02
STORE_89,02/01/21,3.07
STORE_89,03/01/21,2.86
STORE_89,04/01/21,3.17
STORE_89,05/01/21,2.93
STORE_89,06/01/21,0
STORE_89,07/01/21,2.76
STORE_89,08/01/21,2.9
STORE_89,09/01/21,3.48
STORE_89,10/01/21,3.01
STORE_89,11/01/21,2.82
STORE_89,12/01/21,2.63
STORE_89,13/01/21,2.99
STORE_89,14/01/21,2.84
STORE_89,15/01/21,2.34
STORE_89,16/01/21,3.15
STORE_89,17/01/21,3.23
STORE_89,18/01/21,0
STORE_89,19/01/21,3.55
STORE_89,20/01/21,3.12
STORE_89,21/01/21,2.91
STORE_89,22/01/21,3.17
STORE_89,23/01/21,3.25
STORE_89,24/01/21,2.97
STORE_89,25/01/21,3.08
STORE_89,26/01/21,2.97
STORE_89,27/01/21,0
STORE_89,28/01/21,3.39
STORE_89,29/01/21,2.93
STORE_89,30/01/21,2.77
STORE_89,31/01/21,2.97
STORE_89,01/02/21,2.51
STORE_89,02/02/21,3.23
STORE_89,03/02/21,3.27
STORE_89,04/02/21,2.69
STORE_89,05/02/21,3.26
STORE_89,06/02/21,2.94
STORE_89,07/02/21,3.57
STORE_89,08/02/21,3.71
STORE_89,09/02/21,2.94
STORE_89,10/02/21,0
STORE_89,11/02/21,3.39
STORE_89,12/02/21,3.53
STORE_89,13/02/21,3.24
STORE_89,14/02/21,3.01
STORE_89,15/02/21,0
STORE_89,16/02/21,2.66
STORE_89,17/02/21,3.33
STORE_89,18/02/21,2.79
STORE_89,19/02/21,0
STORE_89,20/02/21,0
STORE_89,21/02/21,0
STORE_89,22/02/21,2.96
STORE_89,23/02/21,0
STORE_89,24/02/21,3.04
STORE_89,25/02/21,2.73
STORE_89,26/02/21,3.36
STORE_89,26/02/21,0
STORE_9,01/01/21,3.05
STORE_9,02/01/21,3.48
STORE_9,03/01/21,3.02
STORE_9,04/01/21,0
STORE_9,05/01/21,0
STORE_9,06/01/21,3.43
STORE_9,07/01/21,2.44
STORE_9,08/01/21,2.82
STORE_9,09/01/21,3.29
STORE_9,10/01/21,2.95
STORE_9,11/01/21,0
STORE_9,12/01/21,3.12
STORE_9,13/01/21,0
STORE_9,14/01/21,0
STORE_9,15/01/21,3.2
STORE_9,16/01/21,3.45
STORE_9,17/01/21,3.3
STORE_9,18/01/21,3.3
STORE_9,19/01/21,3.01
STORE_9,19/01/21,3.01
STORE_9,20/01/21,2.83
STORE_9,21/01/21,2.8
STORE_9,22/01/21,3.23
STORE_9,23/01/21,0
STORE_9,24/01/21,2.61
STORE_9,25/01/21,2.71
STORE_9,26/01/21,2.93
STORE_9,27/01/21,2.21
STORE_9,28/01/21,3.38
STORE_9,29/01/21,3.18
STORE_9,30/01/21,0
STORE_9,31/01/21,3.32
STORE_9,01/02/21,3.31
STORE_9,02/02/21,0
STORE_9,03/02/21,2.83
STORE_9,04/02/21,2.55
STORE_9,05/02/21,0
STORE_9,06/02/21,2.75
STORE_9,07/02/21,2.92
STORE_9,08/02/21,2.68
STORE_9,09/02/21,3.17
STORE_9,10/02/21,3.15
STORE_9,11/02/21,2.99
STORE_9,12/02/21,3.09
STORE_9,13/02/21,2.96
STORE_9,14/02/21,3.23
STORE_9,15/02/21,3.02
STORE_9,16/02/21,2.92
STORE_9,17/02/21,3.28
STORE_9,18/02/21,3.38
STORE_9,19/02/21,3.4
STORE_9,20/02/21,2.7
STORE_9,21/02/21,2.84
STORE_9,22/02/21,2.49
STORE_9,23/02/21,2.93
STORE_9,24/02/21,3.12
STORE_9,25/02/21,2.96
STORE_9,26/02/21,3.58
STORE_90,01/01/21,2.8
STORE_90,02/01/21,2.7
STORE_90,03/01/21,3.26
STORE_90,04/01/21,3.11
STORE_90,05/01/21,2.82
STORE_90,06/01/21,2.84
STORE_90,07/01/21,2.94
STORE_90,08/01/21,2.73
STORE_90,09/01/21,3.05
STORE_90,10/01/21,2.94
STORE_90,11/01/21,2.51
STORE_90,12/01/21,0
STORE_90,13/01/21,3.43
STORE_90,14/01/21,2.72
STORE_90,15/01/21,2.82
STORE_90,16/01/21,0
STORE_90,17/01/21,0
STORE_90,18/01/21,2.59
STORE_90,19/01/21,2.76
STORE_90,20/01/21,2.94
STORE_90,20/01/21,2.94
STORE_90,21/01/21,0
STORE_90,22/01/21,3.15
STORE_90,23/01/21,3.07
STORE_90,24/01/21,3.07
STORE_90,25/01/21,2.71
STORE_90,26/01/21,2.42
STORE_90,27/01/21,2.58
STORE_90,28/01/21,3.11
STORE_90,29/01/21,3.14
STORE_90,30/01/21,0
STORE_90,31/01/21,3.5
STORE_90,01/02/21,3.49
STORE_90,02/02/21,0
STORE_90,03/02/21,3.03
STORE_90,04/02/21,3.32
STORE_90,05/02/21,0
STORE_90,06/02/21,3.07
STORE_90,07/02/21,2.85
STORE_90,08/02/21,3.18
STORE_90,09/02/21,3.15
STORE_90,10/02/21,3.52
STORE_90,11/02/21,3.23
STORE_90,12/02/21,3.15
STORE_90,13/02/21,2.99
STORE_90,14/02/21,3.16
STORE_90,15/02/21,0
STORE_90,16/02/21,3.08
STORE_90,17/02/21,0
STORE_90,18/02/21,2.52
STORE_90,19/02/21,2.68
STORE_90,20/02/21,0
STORE_90,21/02/21,3.16
STORE_90,22/02/21,3.25
STORE_90,23/02/21,2.57
STORE_90,24/02/21,2.91
STORE_90,25/02/21,2.7
STORE_90,25/02/21,2.7
STORE_90,26/02/21,3.17
STORE_91,01/01/21,2.71
STORE_91,01/01/21,2.71
STORE_91,02/01/21,2.73
STORE_91,03/01/21,3.12
STORE_91,04/01/21,3.7
STORE_91,05/01/21,0
STORE_91,06/01/21,2.8
STORE_91,07/01/21,2.91
STORE_91,08/01/21,3.18
STORE_91,09/01/21,3.06
STORE_91,10/01/21,2.81
STORE_91,11/01/21,2.86
STORE_91,12/01/21,2.83
STORE_91,13/01/21,0
STORE_91,14/01/21,0
STORE_91,15/01/21,2.89
STORE_91,16/01/21,3.15
STORE_91,17/01/21,2.81
STORE_91,18/01/21,0
STORE_91,19/01/21,3.32
STORE_91,20/01/21,3.44
STORE_91,21/01/21,3.29
STORE_91,22/01/21,2.73
STORE_91,23/01/21,2.56
STORE_91,24/01/21,2.99
STORE_91,25/01/21,3.15
STORE_91,26/01/21,0
STORE_91,27/01/21,2.98
STORE_91,28/01/21,0
STORE_91,29/01/21,3.09
STORE_91,30/01/21,2.64
STORE_91,31/01/21,3.19
STORE_91,01/02/21,2.96
STORE_91,02/02/21,3.26
STORE_91,03/02/21,2.59
STORE_91,04/02/21,3.25
STORE_91,05/02/21,2.96
STORE_91,06/02/21,2.85
STORE_91,07/02/21,0
STORE_91,08/02/21,3.25
STORE_91,09/02/21,0
STORE_91,10/02/21,0
STORE_91,11/02/21,2.65
STORE_91,12/02/21,2.61
STORE_91,13/02/21,2.9
STORE_91,14/02/21,2.58
STORE_91,15/02/21,2.86
STORE_91,16/02/21,2.99
STORE_91,17/02/21,2.9
STORE_91,18/02/21,0
STORE_91,19/02/21,2.31
STORE_91,20/02/21,3.24
STORE_91,21/02/21,2.96
STORE_91,21/02/21,2.96
STORE_91,22/02/21,3.17
STORE_91,23/02/21,2.89
STORE_91,24/02/21,2.96
STORE_91,25/02/21,2.67
STORE_91,26/02/21,3.07
STORE_92,01/01/21,2.79
STORE_92,02/01/21,3.08
STORE_92,03/01/21,3.26
STORE_92,04/01/21,3.05
STORE_92,05/01/21,0
STORE_92,06/01/21,3.13
STORE_92,07/01/21,2.98
STORE_92,08/01/21,3.06
STORE_92,09/01/21,3.05
STORE_92,10/01/21,3.19
STORE_92,11/01/21,2.82
STORE_92,12/01/21,3.1
STORE_92,13/01/21,2.72
STORE_92,14/01/21,3.04
STORE_92,15/01/21,3.2
STORE_92,16/01/21,3.26
STORE_92,17/01/21,0
STORE_92,18/01/21,0
STORE_92,19/01/21,0
STORE_92,20/01/21,2.64
STORE_92,21/01/21,3.04
STORE_92,22/01/21,3.22
STORE_92,23/01/21,0
STORE_92,24/01/21,2.59
STORE_92,25/01/21,0
STORE_92,26/01/21,0
STORE_92,27/01/21,0
STORE_92,28/01/21,3.4
STORE_92,29/01/21,3.25
STORE_92,30/01/21,0
STORE_92,30/01/21,0
STORE_92,31/01/21,2.61
STORE_92,01/02/21,2.91
STORE_92,02/02/21,0
STORE_92,03/02/21,2.89
STORE_92,04/02/21,3.31
STORE_92,05/02/21,2.83
STORE_92,06/02/21,0
STORE_92,07/02/21,3.31
STORE_92,08/02/21,3.54
STORE_92,09/02/21,3.39
STORE_92,10/02/21,2.73
STORE_92,11/02/21,2.39
STORE_92,12/02/21,2.77
STORE_92,13/02/21,0
STORE_92,14/02/21,3.1
STORE_92,15/02/21,0
STORE_92,16/02/21,3.34
STORE_92,17/02/21,3.17
STORE_92,18/02/21,0
STORE_92,19/02/21,0
STORE_92,20/02/21,3.35
STORE_92,21/02/21,0
STORE_92,22/02/21,2.47
STORE_92,23/02/21,3.37
STORE_92,24/02/21,0
STORE_92,25/02/21,0
STORE_92,26/02/21,0
STORE_93,01/01/21,3.33
STORE_93,02/01/21,0
STORE_93,03/01/21,0
STORE_93,04/01/21,0
STORE_93,05/01/21,0
STORE_93,06/01/21,2.73
STORE_93,07/01/21,3.17
STORE_93,08/01/21,3.44
STORE_93,09/01/21,3
STORE_93,10/01/21,2.95
STORE_93,11/01/21,2.56
STORE_93,12/01/21,2.6
STORE_93,13/01/21,3
STORE_93,14/01/21,3.43
STORE_93,15/01/21,2.85
STORE_93,16/01/21,2.83
STORE_93,17/01/21,2.67
STORE_93,18/01/21,2.62
STORE_93,19/01/21,3.29
STORE_93,20/01/21,0
STORE_93,21/01/21,3.25
STORE_93,22/01/21,2.45
STORE_93,23/01/21,2.89
STORE_93,24/01/21,3.45
STORE_93,25/01/21,2.65
STORE_93,26/01/21,2.69
STORE_93,27/01/21,2.96
STORE_93,28/01/21,0
STORE_93,29/01/21,3.09
STORE_93,30/01/21,2.96
STORE_93,31/01/21,3.02
STORE_93,01/02/21,3
STORE_93,02/02/21,2.72
STORE_93,03/02/21,2.87
STORE_93,04/02/21,2.6
STORE_93,05/02/21,0
STORE_93,06/02/21,2.73
STORE_93,07/02/21,0
STORE_93,08/02/21,3.16
STORE_93,09/02/21,2.37
STORE_93,10/02/21,3.25
STORE_93,11/02/21,3.2
STORE_93,12/02/21,3.03
STORE_93,13/02/21,0
STORE_93,14/02/21,2.44
STORE_93,15/02/21,3.24
STORE_93,16/02/21,2.85
STORE_93,16/02/21,2.85
STORE_93,17/02/21,3.09
STORE_93,18/02/21,2.15
STORE_93,19/02/21,3.14
STORE_93,20/02/21,2.78
STORE_93,21/02/21,2.77
STORE_93,22/02/21,3.29
STORE_93,23/02/21,2.89
STORE_93,24/02/21,0
STORE_93,25/02/21,0
STORE_93,26/02/21,3.58
STORE_94,01/01/21,2.76
STORE_94,02/01/21,0
STORE_94,03/01/21,2.84
STORE_94,04/01/21,0
STORE_94,05/01/21,2.94
STORE_94,06/01/21,2.92
STORE_94,07/01/21,2.91
STORE_94,08/01/21,0
STORE_94,09/01/21,0
STORE_94,10/01/21,0
STORE_94,11/01/21,2.98
STORE_94,12/01/21,3.4
STORE_94,13/01/21,3.25
STORE_94,14/01/21,2.79
STORE_94,15/01/21,3.04
STORE_94,16/01/21,3.32
STORE_94,17/01/21,2.96
STORE_94,18/01/21,3
STORE_94,19/01/21,0
STORE_94,20/01/21,2.86
STORE_94,21/01/21,3.26
STORE_94,22/01/21,3.07
STORE_94,23/01/21,0
STORE_94,24/01/21,3.05
STORE_94,25/01/21,2.86
STORE_94,26/01/21,2.68
STORE_94,27/01/21,2.9
STORE_94,28/01/21,3.17
STORE_94,29/01/21,3.13
STORE_94,30/01/21,2.52
STORE_94,31/01/21,3.54
STORE_94,01/02/21,2.81
STORE_94,02/02/21,2.97
STORE_94,03/02/21,3.06
STORE_94,04/02/21,3.5
STORE_94,05/02/21,2.75
STORE_94,06/02/21,2.76
STORE_94,07/02/21,2.7
STORE_94,08/02/21,3.07
STORE_94,09/02/21,3.17
STORE_94,10/02/21,0
STORE_94,11/02/21,3.55
STORE_94,12/02/21,2.9
STORE_94,12/02/21,2.9
STORE_94,13/02/21,3.06
STORE_94,14/02/21,2.47
STORE_94,15/02/21,2.29
STORE_94,16/02/21,3.16
STORE_94,17/02/21,3.16
STORE_94,18/02/21,2.65
STORE_94,19/02/21,2.98
STORE_94,20/02/21,3.18
STORE_94,21/02/21,0
STORE_94,22/02/21,0
STORE_94,23/02/21,0
STORE_94,24/02/21,3.6
STORE_94,25/02/21,3.24
STORE_94,26/02/21,0
STORE_95,01/01/21,3.27
STORE_95,02/01/21,0
STORE_95,02/01/21,0
STORE_95,03/01/21,3.02
STORE_95,04/01/21,3.1
STORE_95,05/01/21,3.1
STORE_95,06/01/21,2.61
STORE_95,07/01/21,3.08
STORE_95,08/01/21,0
STORE_95,09/01/21,2.99
STORE_95,10/01/21,2.72
STORE_95,11/01/21,3.12
STORE_95,11/01/21,3.12
STORE_95,12/01/21,3.06
STORE_95,13/01/21,2.99
STORE_95,14/01/21,0
STORE_95,15/01/21,3.11
STORE_95,16/01/21,3.28
STORE_95,17/01/21,2.57
STORE_95,18/01/21,3.5
STORE_95,19/01/21,0
STORE_95,20/01/21,0
STORE_95,21/01/21,3.27
STORE_95,22/01/21,0
STORE_95,23/01/21,3.5
STORE_95,24/01/21,0
STORE_95,25/01/21,3.29
STORE_95,26/01/21,3.01
STORE_95,27/01/21,0
STORE_95,28/01/21,3.21
STORE_95,29/01/21,0
STORE_95,30/01/21,3.37
STORE_95,31/01/21,3.2
STORE_95,01/02/21,3.25
STORE_95,02/02/21,3.31
STORE_95,03/02/21,0
STORE_95,04/02/21,3.34
STORE_95,05/02/21,2.41
STORE_95,06/02/21,0
STORE_95,07/02/21,0
STORE_95,08/02/21,0
STORE_95,09/02/21,2.4
STORE_95,10/02/21,2.92
STORE_95,11/02/21,2.52
STORE_95,12/02/21,2.62
STORE_95,13/02/21,3.02
STORE_95,14/02/21,0
STORE_95,15/02/21,2.85
STORE_95,16/02/21,2.87
STORE_95,17/02/21,3.07
STORE_95,18/02/21,3.25
STORE_95,19/02/21,2.72
STORE_95,20/02/21,2.95
STORE_95,21/02/21,3.09
STORE_95,22/02/21,2.91
STORE_95,23/02/21,3.22
STORE_95,24/02/21,3.01
STORE_95,25/02/21,3.36
STORE_95,26/02/21,2.68
STORE_96,01/01/21,3.75
STORE_96,02/01/21,0
STORE_96,03/01/21,0
STORE_96,04/01/21,3.34
STORE_96,05/01/21,3.51
STORE_96,06/01/21,3.24
STORE_96,07/01/21,0
STORE_96,08/01/21,2.11
STORE_96,09/01/21,2.78
STORE_96,10/01/21,3.32
STORE_96,11/01/21,3.07
STORE_96,12/01/21,2.69
STORE_96,13/01/21,0
STORE_96,14/01/21,2.65
STORE_96,15/01/21,2.86
STORE_96,16/01/21,2.95
STORE_96,17/01/21,3.46
STORE_96,18/01/21,3.09
STORE_96,19/01/21,0
STORE_96,20/01/21,3.11
STORE_96,21/01/21,2.76
STORE_96,22/01/21,3.45
STORE_96,22/01/21,3.45
STORE_96,23/01/21,0
STORE_96,24/01/21,3.18
STORE_96,25/01/21,2.6
STORE_96,26/01/21,0
STORE_96,27/01/21,3.19
STORE_96,28/01/21,3.13
STORE_96,29/01/21,2.94
STORE_96,30/01/21,3.03
STORE_96,31/01/21,2.53
STORE_96,01/02/21,0
STORE_96,02/02/21,0
STORE_96,03/02/21,3.53
STORE_96,04/02/21,0
STORE_96,05/02/21,3.08
STORE_96,06/02/21,3.3
STORE_96,07/02/21,3.04
STORE_96,08/02/21,3.27
STORE_96,09/02/21,3.12
STORE_96,10/02/21,3.04
STORE_96,11/02/21,2.53
STORE_96,12/02/21,3.11
STORE_96,13/02/21,3.11
STORE_96,14/02/21,3.23
STORE_96,15/02/21,2.96
STORE_96,16/02/21,3.1
STORE_96,17/02/21,2.85
STORE_96,18/02/21,3.47
STORE_96,19/02/21,0
STORE_96,20/02/21,2.83
STORE_96,21/02/21,3.01
STORE_96,22/02/21,2.5
STORE_96,23/02/21,0
STORE_96,24/02/21,2.52
STORE_96,25/02/21,3.5
STORE_96,26/02/21,0
STORE_97,01/01/21,2.84
STORE_97,02/01/21,2.71
STORE_97,03/01/21,3.62
STORE_97,04/01/21,2.51
STORE_97,05/01/21,0
STORE_97,06/01/21,0
STORE_97,07/01/21,2.81
STORE_97,08/01/21,2.7
STORE_97,09/01/21,2.6
STORE_97,10/01/21,3.25
STORE_97,11/01/21,2.79
STORE_97,12/01/21,2.71
STORE_97,13/01/21,2.48
STORE_97,14/01/21,0
STORE_97,15/01/21,3.24
STORE_97,16/01/21,0
STORE_97,17/01/21,2.98
STORE_97,18/01/21,2.83
STORE_97,19/01/21,2.78
STORE_97,20/01/21,2.55
STORE_97,21/01/21,0
STORE_97,22/01/21,3.03
STORE_97,23/01/21,2.97
STORE_97,24/01/21,3.09
STORE_97,25/01/21,3.23
STORE_97,26/01/21,3.18
STORE_97,27/01/21,2.4
STORE_97,28/01/21,2.9
STORE_97,29/01/21,3.09
STORE_97,30/01/21,2.98
STORE_97,31/01/21,2.82
STORE_97,01/02/21,2.93
STORE_97,02/02/21,3.53
STORE_97,03/02/21,3.4
STORE_97,04/02/21,3.02
STORE_97,05/02/21,2.88
STORE_97,06/02/21,3.16
STORE_97,07/02/21,0
STORE_97,08/02/21,0
STORE_97,09/02/21,2.68
STORE_97,10/02/21,3.02
STORE_97,11/02/21,3.05
STORE_97,12/02/21,2.67
STORE_97,13/02/21,3.05
STORE_97,14/02/21,3.19
STORE_97,15/02/21,3.17
STORE_97,16/02/21,3.4
STORE_97,17/02/21,2.6
STORE_97,18/02/21,3.08
STORE_97,19/02/21,2.85
STORE_97,20/02/21,3.26
STORE_97,21/02/21,3.31
STORE_97,22/02/21,2.6
STORE_97,23/02/21,2.89
STORE_97,24/02/21,2.71
STORE_97,24/02/21,0
STORE_97,25/02/21,0
STORE_97,26/02/21,2.98
STORE_98,01/01/21,3.39
STORE_98,02/01/21,3.15
STORE_98,03/01/21,3.32
STORE_98,04/01/21,3.29
STORE_98,05/01/21,2.68
STORE_98,06/01/21,3.02
STORE_98,07/01/21,3.29
STORE_98,08/01/21,0
STORE_98,09/01/21,3.23
STORE_98,10/01/21,0
STORE_98,11/01/21,0
STORE_98,12/01/21,2.98
STORE_98,13/01/21,0
STORE_98,14/01/21,2.79
STORE_98,15/01/21,0
STORE_98,16/01/21,2.91
STORE_98,17/01/21,3.38
STORE_98,18/01/21,3.18
STORE_98,19/01/21,2.93
STORE_98,20/01/21,0
STORE_98,21/01/21,0
STORE_98,22/01/21,3.5
STORE_98,23/01/21,2.94
STORE_98,24/01/21,3.61
STORE_98,25/01/21,3.05
STORE_98,26/01/21,0
STORE_98,27/01/21,3.34
STORE_98,28/01/21,2.38
STORE_98,29/01/21,3.03
STORE_98,30/01/21,0
STORE_98,31/01/21,3.51
STORE_98,01/02/21,3.43
STORE_98,02/02/21,3.29
STORE_98,03/02/21,3.36
STORE_98,04/02/21,2.75
STORE_98,05/02/21,3.24
STORE_98,06/02/21,3.11
STORE_98,07/02/21,3.41
STORE_98,08/02/21,3.5
STORE_98,09/02/21,2.86
STORE_98,10/02/21,2.57
STORE_98,11/02/21,3.01
STORE_98,12/02/21,3.45
STORE_98,13/02/21,2.57
STORE_98,14/02/21,2.93
